,all-1,all-2,all-3,mLB-1,mLB-2,mLB-3,mLC-1,mLC-2,mLC-3,mLLm1-1,mLLm1-2,mLLm1-3,mLLm2-1,mLLm2-2,mLLm2-3,mST-1,mST-2,mST-3
gene-QMZ71_RS04215,401.9677614,441.2191337,41.7320095,6.702472507,10.55351425,25.94907941,11.33189155,93.63242492,31.62936584,600.5167146,66.96771651,93.95287757,172.8831774,105.5008174,32.04797199,0,0,0
gene-QMZ71_RS04220,268.0704976,228.4286401,11.83866266,0,0,6.717198403,10.35311313,49.87834984,17.60774551,353.9200135,45.22255815,19.32771913,117.512483,37.2409387,29.78037774,0,0,0
gene-QMZ71_RS04225,30.32949418,35.64028157,0,0,0,0,0,5.026007191,17.03279872,29.5140898,0,0,0,0,0,0,0,0
gene-QMZ71_RS04230,690.9437893,673.4498504,60.8392498,9.682810556,19.01933193,34.51988822,18.0827333,155.177972,68.13119488,678.2091885,75.3401666,68.81391158,292.0824726,150.1037835,58.30181823,0,0,0
gene-QMZ71_RS04235,249.5673151,381.3989232,25.9792875,2.130000975,1.981812365,9.380330093,9.638504308,43.53334511,30.91137545,295.8116727,37.28957741,29.56099804,100.0240933,29.71751674,32.2513326,0,0,0
gene-QMZ71_RS04240,353.9086689,551.8955484,37.54670748,4.617593355,8.592675508,15.49368391,11.94008667,111.4526266,25.38342875,577.9483533,73.01627637,81.73132812,188.6061056,103.7943924,38.02510171,0,0,0
gene-QMZ71_RS04245,918.9368399,935.2782485,71.70283349,15.46380708,19.61994241,63.67904086,29.08074443,232.3188057,70.47793603,955.779201,114.322627,128.9373619,376.4969385,212.4802447,64.977948,0,0,0
gene-QMZ71_RS04250,1526.075735,1338.882266,90.06152999,12.49600572,37.78655575,76.13183107,40.38992282,277.2957995,122.9716338,1310.02711,156.5002666,141.3786863,579.9313574,341.4285122,125.1261175,0,0,0
gene-QMZ71_RS04255,981.40867,1034.502041,56.34062349,17.78422501,11.81924242,43.57794603,26.27778111,215.1117453,70.93657891,967.9805371,112.3325983,105.778511,350.4609231,236.3020568,102.7310266,0,0,0
gene-QMZ71_RS04260,20.97758302,19.72065768,0,0,0,0,1.02621824,4.635025452,1.047185869,18.14542535,5.379044558,1.915796501,5.824018918,3.691385392,2.530184451,0,0,0
gene-QMZ71_RS04265,76.54768067,130.1735912,7.049655903,4.238594906,1.971853509,14.66644576,0,25.98875075,4.194005715,81.15138761,7.181069535,7.672813124,60.64588946,39.42424332,5.066726148,0,0,0
gene-QMZ71_RS04270,332.011165,416.5700144,29.84854308,5.982130399,12.24507044,17.68862246,10.0545127,100.2563676,30.38522438,298.4690826,41.89126994,33.56991784,161.0893342,93.1991908,39.56837626,0,0,0
gene-QMZ71_RS04275,812.3208488,792.9517678,72.24923657,10.58129517,28.12894969,67.52108574,36.15549542,208.3180902,81.76557378,1277.364517,159.6982611,186.0725935,390.4166221,196.8386055,56.61778933,0,0,0
gene-QMZ71_RS04280,857.7912853,1105.944824,85.14752497,16.27769166,33.04411353,45.61802635,29.65470649,244.5461113,73.21115239,1383.961927,223.9035392,171.4402596,387.626264,258.0731717,76.65275173,0,0,0
gene-QMZ71_RS04285,5.805254746,13.64354529,0,0,0,0,0,0,8.693824346,30.12896667,3.721439681,0,9.670298079,15.32309457,5.251450539,0,0,0
gene-QMZ71_RS04290,57.56196255,81.98938013,0,0,0,0,0,17.34326425,3.918343367,47.52738404,3.354537177,0,8.716888409,0,9.467403789,0,0,0
gene-QMZ71_RS04295,150.2271472,123.8562976,29.84854308,0,0,0,0,26.19939919,11.83839911,102.5718234,5.067492331,0,72.42436008,41.73098096,21.45273412,0,0,0
gene-QMZ71_RS04300,553.9152941,603.8203746,55.09212159,9.464015554,12.10767835,39.07374527,19.50102515,128.4909664,51.89469343,459.4135829,58.12335524,58.53434528,230.8936248,101.7814529,51.380251,0,0,0
gene-QMZ71_RS04305,1011.793833,1019.364243,108.8189023,15.91472427,17.27542099,68.41825669,17.14666535,213.7475511,50.74131442,868.6237938,124.3288527,118.4379938,426.2229493,370.0671896,76.09649083,0,0,0
gene-QMZ71_RS04310,191.0758133,225.7217833,22.90418816,8.606942717,3.203255904,12.99572262,4.451134351,54.28389327,23.84591821,417.1305015,64.16065801,39.47062098,77.04661979,56.03874586,24.69253478,0,0,0
gene-QMZ71_RS04315,196.4068566,180.792001,6.180094823,0,6.914517149,15.19507216,7.206131604,36.88365267,13.48117255,305.804499,34.62414364,32.5108697,54.52855304,51.84201159,17.76702209,0,0,0
gene-QMZ71_RS04320,583.842763,635.045017,54.65772174,10.95429073,10.19217788,31.0125199,10.62202516,204.6955656,50.58225074,1346.021368,126.8189315,95.84373276,341.6001399,203.7772577,61.10778809,0,0,0
gene-QMZ71_RS04325,2.272393295,0.890098775,1.430052523,0,0,0.8114047,0,1.506265152,0,3.68550051,0.728355167,0,0.946328864,0,0,0,0,0
gene-QMZ71_RS04330,5400.351719,5857.082214,457.0698549,68.88983234,104.7439157,250.882454,137.9452643,1069.151206,448.1533676,3655.167813,481.7213394,782.7084559,2072.448901,948.1190202,453.4798405,0,0,0
gene-QMZ71_RS04335,208.8373995,274.6600828,12.52812935,0,5.129396709,6.936714691,3.563816719,30.58308951,27.65658945,415.6001478,44.15836002,113.102949,88.99202415,44.86762332,24.16353712,0,0,0
gene-QMZ71_RS04340,522.3579716,648.00266,41.21138103,4.175645476,7.770274222,36.77832393,24.29393872,148.7399554,40.73874442,1289.135555,145.3392424,219.2069532,257.3639726,126.2258879,73.20834019,0,0,0
gene-QMZ71_RS04345,78.70550983,64.37826561,4.370347429,0,0,3.306284572,0.849320807,21.48187497,4.333370391,71.33337903,8.161662104,10.30610984,25.0644486,6.110143629,7.329127232,0,0,0
gene-QMZ71_RS04350,332.7612601,390.6607099,26.10540054,6.141847473,9.524243888,18.6760941,16.54320261,71.73039389,27.68518821,252.1472744,29.12868391,27.98371477,131.4409448,76.16916913,20.39398268,0,0,0
gene-QMZ71_RS04355,170.3688958,199.4307417,15.50145331,0,10.83974719,0,6.025016111,35.3764263,10.75920803,130.5033694,24.49093846,22.06679152,61.54797451,48.76299709,11.14119893,0,0,0
gene-QMZ71_RS04360,558.2018863,711.4856209,54.21764347,8.149568949,9.478233048,21.79033202,10.5365016,105.8860742,41.66315822,428.5008593,55.22832222,65.15713367,218.2590948,184.7654302,45.46183269,0,0,0
rna-QMZ71_RS04365,82958.74896,76685.76075,6649.658427,1106.164278,4032.73902,5883.488525,2652.319681,17685.31306,4790.644968,82168.40656,11019.88465,16835.05081,35960.48279,24855.98572,5632.321502,0,0,0
rna-QMZ71_RS04370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-QMZ71_RS04375,2492.350766,2602.866349,254.2212572,51.53433781,125.2544952,183.9440291,80.90574938,738.2089066,231.7196873,2660.365216,339.1428721,303.9818037,1225.45104,765.4669088,222.1062373,0,0,0
rna-QMZ71_RS04380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-QMZ71_RS04385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-QMZ71_RS04390,617.6187906,714.4256441,97.1692831,5.477145365,35.67262256,34.45835544,28.32540042,150.323306,50.58225074,741.8768936,145.3777995,122.2833832,357.6754406,165.5690219,78.56715612,0,0,0
gene-QMZ71_RS04395,746.3221961,943.6188834,89.9807392,14.75475894,54.91295835,85.86459591,47.69072519,295.8164232,97.3302784,1564.949476,209.7025835,305.6747339,396.9615071,254.4616521,81.32858678,0,0,0
gene-QMZ71_RS04400,214.5746907,231.7125998,20.55504066,5.149452908,11.97798682,19.7620141,5.991911626,58.33604928,19.70175578,342.5652474,44.20288793,73.9519282,85.39144775,50.29118218,17.64589974,0,0,0
gene-QMZ71_RS04405,260.6470069,297.3313336,22.30221911,8.434803862,9.659048571,17.55255613,8.388676277,67.8201678,17.1201464,652.6397703,70.35238585,106.4907766,114.2582911,60.34941862,20.16557007,0,0,0
gene-QMZ71_RS04410,350.7024923,300.5830289,13.11104229,5.912245698,11.00183687,17.357994,15.28777452,71.3505133,36.40031128,259.0527975,42.29224908,60.64749252,151.8327175,114.565193,21.9873817,0,0,0
gene-QMZ71_RS04415,24.76908692,19.4041533,3.896893124,0,9.809971205,4.422155615,4.543866317,6.156858809,6.955059477,56.24073778,11.90860698,27.56884382,25.78746154,16.34463421,0,0,0,0
gene-QMZ71_RS04420,17.48406135,30.81836112,0,0,0,0,0,0,0,22.68533961,2.802025172,0,3.640582806,11.53738885,3.954033347,0,0,0
gene-QMZ71_RS04425,84.38679454,104.6722465,2.950329179,3.991232112,3.713553768,4.185005314,3.440151155,11.65336052,8.776100286,158.9136665,18.78329176,22.47787315,31.2378083,27.84259455,7.421608333,0,0,0
gene-QMZ71_RS04430,140.0343803,145.8482111,5.09397794,5.512943701,1.709798903,5.780595576,3.563816719,26.29072607,7.273264813,257.310565,42.03037757,34.37442568,66.06983611,21.36553491,5.857827181,0,0,0
gene-QMZ71_RS04435,1511.305653,1567.018297,95.87759968,8.434803862,60.82182147,91.12470747,32.71583748,356.6372779,139.618646,1309.408507,163.8314697,222.4398526,567.8801316,357.9474892,140.7792056,0,0,0
gene-QMZ71_RS04440,1218.580939,1493.840602,114.3274125,15.46724425,37.41700509,76.08529572,37.32725076,263.9615475,84.09194064,1243.085511,159.8059354,153.1755451,567.4305824,316.5024522,134.129802,0,0,0
gene-QMZ71_RS04445,293.3181345,363.0670273,49.22391315,14.79790151,13.76838064,9.435483613,9.575600385,82.09145078,29.28446096,292.3672639,29.24921012,66.96885139,141.1524211,172.0487811,11.79273104,0,0,0
gene-QMZ71_RS04450,400.2861368,384.6180386,25.0514558,15.06214975,11.67853715,28.42814324,8.114046994,73.2959382,23.18353159,411.7625445,39.6953566,69.67949537,154.7247693,128.4221259,22.00607845,0,0,0
gene-QMZ71_RS04455,1429.184945,1451.25488,122.2022234,10.28634617,20.5086506,55.46954779,50.34667208,304.62507,80.45574029,813.797037,138.5879697,97.53651526,517.5462665,181.100825,128.816069,0,0,0
gene-QMZ71_RS04460,242.6359535,340.0676866,27.43730873,1.07586784,8.008139759,16.92151383,11.12783588,82.92911865,26.25889803,330.1888796,46.64103136,69.46309942,130.2529945,85.05881068,29.15090912,0,0,0
gene-QMZ71_RS04465,217.3136871,241.636626,18.74920277,5.968021601,12.95656574,16.89597193,5.786999554,66.21527398,20.99640597,194.4171057,28.78006974,52.21675063,108.015405,55.51007844,15.85343559,0,0,0
gene-QMZ71_RS04470,348.2569478,407.3815552,40.61795061,14.08931603,18.35273009,49.63845056,7.286378058,104.462011,46.15247352,322.2331234,49.33186855,186.3468696,159.1631992,104.8386337,35.92974623,0,0,0
gene-QMZ71_RS04475,1103.020595,1141.738234,109.66478,16.79496344,55.56089886,82.18165303,36.19008571,249.0160615,118.3849602,878.6491886,140.1632503,257.1897252,534.0332257,342.80339,86.25093901,0,0,0
gene-QMZ71_RS09420,214.292552,211.2548948,30.16949516,6.802261179,12.65802736,4.279505434,4.397289984,59.5825046,35.89708117,167.3965388,23.04891673,20.52271252,144.7425261,79.08693972,21.69425038,0,0,0
gene-QMZ71_RS04485,6.090759078,28.62907864,7.666019261,0,0,0,0,0,0,31.61071913,3.904461305,4.171830086,10.14588651,0,0,0,0,0
gene-QMZ71_RS04490,251.9761783,306.0756756,25.88939377,2.918617253,2.715562963,6.42666214,4.716816246,37.49505711,15.40220784,344.4501933,29.66850182,52.8335575,104.9344456,71.26034292,24.42197067,0,0,0
gene-QMZ71_RS04495,267.0655069,334.1429222,19.38093499,2.689097937,1.251005892,9.304854536,6.953419231,53.38997649,19.51260045,384.2132919,52.3928086,52.73530168,88.78899793,46.89746266,17.14394905,0,0,0
gene-QMZ71_RS04500,423.3636144,560.01687,47.55530592,4.548815642,10.88317299,22.89436497,10.50200227,119.1527683,44.15230361,567.4845188,63.85508827,115.6734706,191.678003,116.3516333,39.87542104,0,0,0
gene-QMZ71_RS04505,219.8888328,251.2342848,19.08682347,8.606942717,0,0,5.563917939,60.31208629,22.71039829,216.4366585,38.88524728,10.38700552,56.83767034,60.04151342,0,0,0,0
gene-QMZ71_RS04510,1912.157503,1657.141752,117.0001071,18.1702124,33.68045624,72.80191781,43.59391526,389.1324639,140.2859153,1224.378898,166.3996944,178.8873173,636.5454194,382.4866781,120.4149749,0,0,0
gene-QMZ71_RS04515,1467.556127,1646.030725,179.2739352,13.93135773,39.06077183,66.13074768,33.14484396,364.7419301,118.317049,1418.565123,174.4407081,181.1175602,614.1151544,374.0123504,136.2528425,0,0,0
gene-QMZ71_RS04520,2.412573401,3.780029863,0,0,0,0,0,1.599184106,0,0,1.546572335,0,2.009412588,0,2.182421003,0,0,0
gene-QMZ71_RS04525,2.366473272,9.269499983,0,0,0,0,0,1.568626448,0,1.53523397,0,0,1.971016169,6.246357022,0,0,0,0
gene-QMZ71_RS04530,319.6740175,461.4244654,44.53592142,5.477145365,18.68565944,17.22917772,11.80225017,93.8188009,42.15187562,410.0868,60.83184517,85.92886386,191.9042606,84.90719069,37.82863072,0,0,0
gene-QMZ71_RS04535,146.2443761,330.516296,16.125075,0,0,15.24881247,12.53480363,76.42997142,25.58182796,227.1266958,41.064162,35.10091521,102.2463958,78.90513066,19.31568014,0,0,0
gene-QMZ71_RS04540,316.719472,416.7121446,25.55339754,6.913773658,8.577024004,23.19819339,13.40813011,91.5117812,30.40463159,428.1145061,62.47138087,55.62440115,152.1882976,91.10123985,25.71202013,0,0,0
gene-QMZ71_RS04545,794.6524848,878.2378711,69.99191989,18.29675458,30.64286016,59.85737753,26.02127348,219.0292505,81.46924333,1032.598768,130.1938811,113.7163056,363.8213663,180.8191637,74.36327358,0,0,0
gene-QMZ71_RS04550,199.0373056,201.8378446,13.91747544,3.765537439,3.503561145,15.79341291,6.491237595,42.51164416,14.90369888,176.4696619,27.64498049,26.50850367,69.0735577,37.94290084,16.00442069,0,0,0
gene-QMZ71_RS04555,145.4810828,202.1716979,16.90218705,2.540603573,10.63731817,10.38940175,4.927083958,36.34772068,10.89346665,180.7738,20.08680695,26.06597135,59.65292309,56.12314156,19.23422848,0,0,0
gene-QMZ71_RS04560,277.1778774,350.5619015,32.65967571,4.016573268,1.245710629,15.1616764,8.65498346,68.01863065,29.14501114,304.5416821,57.46375431,57.35450544,97.25556925,90.2846461,29.87491862,0,0,0
gene-QMZ71_RS04565,40.57734375,60.59658794,4.787991552,0,4.017735647,8.150047892,2.79145371,10.9268484,4.747480872,64.98807827,8.941616162,17.37076009,23.23511893,10.04107221,3.441223562,0,0,0
gene-QMZ71_RS04570,9.881284674,20.12664837,0,2.2432989,0,0,0,6.549849797,0,19.23125532,7.601238497,2.707251439,3.292016367,5.21637262,5.363183529,0,0,0
gene-QMZ71_RS04575,22127.99134,21024.7957,1534.967561,173.8837698,362.9018961,707.1419685,464.5301146,4540.08732,1397.349079,15090.15514,1866.449806,2173.842416,8197.945633,4965.939204,1662.090077,0,0,0
gene-QMZ71_RS04580,0,7.592929551,0,0,0,0,0,4.283032215,0,8.383712464,2.071062083,0,2.690865552,8.527635239,0,0,0,0
gene-QMZ71_RS04585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-QMZ71_RS04590,213.0011794,269.7278901,11.01739417,2.208063838,8.217776926,13.89158832,5.709570241,65.75912026,30.58769613,207.5901578,24.93949106,33.30911456,105.3100524,69.31494088,25.51490105,0,0,0
gene-QMZ71_RS04595,173.3836084,227.9988013,13.63912594,3.514501609,3.269990402,5.527694519,6.815799475,51.30715674,19.70600185,209.8984678,24.80959787,22.26714309,79.94113078,65.37853683,11.20309448,0,0,0
gene-QMZ71_RS04600,1432.837832,1617.293994,121.9896978,22.00383616,51.18245846,86.52043595,45.04354436,383.2425103,82.25113816,1279.564115,240.2432017,177.0307028,723.8428336,302.731051,150.5111389,0,0,0
gene-QMZ71_RS04605,106.9793248,125.7117325,12.73692694,8.205062123,4.580531302,5.162049356,3.182474463,34.57711072,4.329998118,147.2450667,21.31501638,24.75502289,55.38785514,49.60628281,18.30855908,0,0,0
gene-QMZ71_RS04610,2.460505323,15.42051918,0,0,0,0,0,4.892867928,0,1.596236645,1.577298938,0,2.049334692,0,0,0,0,0
gene-QMZ71_RS04615,11.25867587,13.23010452,0,0,0,0,0,0,0,7.30399192,0,0,0,0,0,0,0,0
gene-QMZ71_RS04620,2706.098261,2553.006816,208.1511205,20.57269235,76.56562892,125.3842903,58.18365406,692.2711978,207.8036063,1888.571813,235.2676013,204.0508234,1090.620935,600.9642944,157.7996845,0,0,0
gene-QMZ71_RS04625,44.707688,67.63273349,0,0,0,4.403806422,4.5250121,18.39393503,2.308733436,73.00961218,8.894395254,4.223761581,19.26034472,32.5536283,9.762032538,0,0,0
gene-QMZ71_RS04630,26.88749567,55.53162292,4.614741858,0,0,1.745587743,0.89681572,12.15169502,4.575697024,53.12212544,7.834609855,5.859774496,9.161335022,16.12957323,2.211137069,0,0,0
gene-QMZ71_RS04635,4.918838973,10.0189141,0,0,0,0,0,1.30418898,2.209904159,8.29676752,0.630641146,1.347652084,0.819372123,0,2.669757732,0,0,0
gene-QMZ71_RS04640,26.65028339,52.80877163,3.946220885,0,1.655691343,1.119533067,2.300691806,10.39132288,7.043098205,43.73149592,8.039565893,3.221286522,16.97402532,8.275764156,5.672452903,0,0,0
gene-QMZ71_RS04645,38.70169831,53.90042583,6.494821874,0,0.908330667,3.685129679,1.262185088,14.25198798,3.863921932,32.9186858,7.71854156,2.356311438,22.20586966,15.89061659,3.11197069,0,0,0
gene-QMZ71_RS04650,33.34300162,29.85254354,3.996813461,0,3.353836309,1.133886055,2.330187855,5.262272486,2.377798112,59.74290827,11.19612622,17.40045369,9.257037477,8.381863697,4.308882494,0,0,0
gene-QMZ71_RS04655,140.9275635,152.2222371,12.09380625,7.27138264,15.78616056,18.29857496,0.783425227,41.75341031,25.58182796,198.781918,41.064162,81.17086642,71.13782495,47.90668647,17.38411213,0,0,0
gene-QMZ71_RS04660,13.71442732,16.11586557,0.784609354,0,0.658387329,1.780733805,1.829744826,4.545332007,2.333912576,22.2428613,2.397706103,2.134913048,5.711316986,4.936298922,1.691742456,0,0,0
gene-QMZ71_RS04665,16.04215474,23.12412051,2.42293873,1.456788232,1.355436436,1.833017872,1.412600927,7.230853178,3.843901611,37.46607254,5.758911838,6.153269247,8.016827423,10.16246687,2.321884867,0,0,0
gene-QMZ71_RS04670,3244.044858,4202.193443,381.9985976,75.08090925,91.01417842,213.77501,113.989566,1009.900218,394.520973,3522.545149,442.3593197,622.0949843,1567.676399,881.9119007,323.7842465,0,0,0
gene-QMZ71_RS04675,205.4027413,277.8321949,29.43108094,5.529810225,4.116071834,12.52428688,7.149440009,56.1867185,13.86148217,164.9718944,21.23562783,18.68571448,111.1746157,54.00587177,28.2035945,0,0,0
gene-QMZ71_RS04680,35.53202921,78.82937277,4.871116405,0,0,0,5.679832896,23.08822053,8.693824346,77.83316389,14.88575872,0,41.90462501,51.0769819,24.50676918,0,0,0
gene-QMZ71_RS04685,315.3291081,337.6116612,20.69146792,3.732214098,20.83533707,18.78437783,7.238017142,93.71501904,51.61762018,411.6587373,52.69295123,31.88452205,191.6944044,112.8213689,44.61409308,0,0,0
gene-QMZ71_RS04690,407.4879049,525.9791483,45.01224144,6.765885451,4.196779125,17.02648151,11.66340017,123.7956637,43.19426671,360.9121527,43.30402538,40.61091422,185.338761,141.5952268,44.93219713,0,0,0
gene-QMZ71_RS04695,3.135327458,4.912443873,0,0,0,0,1.150345903,3.117396865,1.173849701,5.085057666,0,0,0,0,1.418113226,0,0,0
gene-QMZ71_RS04700,16.20071092,19.46056072,1.359381322,0,0,0.771306212,0.792534823,2.86365526,0,28.02694574,4.154165225,6.65794976,5.397375672,2.850808292,0.977014054,0,0,0
gene-QMZ71_RS04705,9.667033055,22.71952034,3.650168755,0,3.062957185,1.380725084,0.709363345,2.563132895,5.790856113,21.94998439,3.718212066,3.972826917,7.246433252,2.551634135,1.748965314,0,0,0
gene-QMZ71_RS04710,1573.150552,1658.87089,165.0013608,32.69821118,74.50611042,124.6879954,56.07936277,411.1067116,139.9815768,2112.460081,295.8309012,360.3814297,728.0877591,428.2707951,115.3989637,0,0,0
gene-QMZ71_RS04715,70.92575023,93.2791249,6.492317122,0,2.723941098,2.762781372,1.261698322,15.95607065,5.149909061,62.74447359,9.920011984,14.42684164,37.23419052,13.6152757,10.11000428,0,0,0
gene-QMZ71_RS04720,881.2105558,1030.772143,100.1383445,17.0400078,42.80714708,77.18671619,35.24938718,289.0614115,96.66830142,1043.011994,140.9786604,131.4215139,435.7299562,225.8531272,84.87192791,0,0,0
gene-QMZ71_RS04725,361.1315592,429.1476694,23.92511128,5.884746881,8.212999148,12.95794436,17.75278003,105.3825136,27.82347282,568.3842174,64.25108882,58.58995789,144.649668,93.50651198,23.44833729,0,0,0
gene-QMZ71_RS04730,2008.665345,2173.550665,210.8155297,37.38277417,67.54406404,100.042209,62.20925436,524.6410789,141.3701352,2781.48447,319.7304795,308.0062153,763.0492961,434.0706134,253.4167521,0,0,0
gene-QMZ71_RS04735,1754.417146,2080.334805,173.2575504,29.72358131,66.34081247,99.73710686,63.82432311,492.5938845,159.6161132,2313.267813,296.5255989,359.4507328,812.1208159,446.2437901,165.030649,0,0,0
gene-QMZ71_RS04740,415.7925166,424.1613176,22.82433625,2.940663752,2.052056731,3.237603762,7.128668829,63.53620711,17.45788631,185.7119394,19.09805651,28.39074606,118.6732687,70.08913449,21.67710902,0,0,0
gene-QMZ71_RS04745,444.9261909,517.9589653,55.25753213,11.15714797,34.60307303,58.02616892,20.19496141,198.061913,76.05228741,1102.283177,139.0564046,166.0638537,264.1509288,155.6631829,48.01326207,0,0,0
